Estimote ID, RSSI, Calculated Distance, Date --- Time
41880,-88,11.620020418670533,2019-08-05 15:59:50.578
28286,-90,13.610321341129954,2019-08-05 15:59:50.590
55284,-63,1.0066666666666666,2019-08-05 15:59:52.273
35359,-65,1.2396202709685444,2019-08-05 15:59:52.281
22042,-66,1.3909661297537292,2019-08-05 15:59:52.288
53024,-67,1.5183108731975967,2019-08-05 15:59:52.291
11814,-64,1.1040213512631076,2019-08-05 15:59:52.276
44235,-67,1.5183108731975967,2019-08-05 15:59:52.294
53301,-68,1.67832242226384,2019-08-05 15:59:52.299
50250,-72,2.6571132868724683,2019-08-05 15:59:52.321
13800,-79,5.359491623799281,2019-08-05 15:59:52.327
25294,-80,5.54786650149242,2019-08-05 15:59:52.330
42110,-90,13.610321341129954,2019-08-05 15:59:52.339
30461,-85,9.100098630191358,2019-08-05 15:59:52.333
41880,-88,11.620020418670533,2019-08-05 15:59:52.336
45125,-71,2.2858140923583377,2019-08-05 15:59:52.318
62725,-69,1.955808306448999,2019-08-05 15:59:52.310
28286,-94,19.51973442830692,2019-08-05 15:59:52.341
12598,-78,4.645230259776723,2019-08-05 15:59:52.325
11814,-63,1.0066666666666666,2019-08-05 15:59:54.269
35359,-64,1.1040213512631076,2019-08-05 15:59:54.272
53024,-67,1.5183108731975967,2019-08-05 15:59:54.278
50250,-67,1.5183108731975967,2019-08-05 15:59:54.281
62725,-69,1.955808306448999,2019-08-05 15:59:54.286
53301,-68,1.67832242226384,2019-08-05 15:59:54.284
55284,-60,0.5899321003065906,2019-08-05 15:59:54.266
44235,-69,1.955808306448999,2019-08-05 15:59:54.289
45125,-72,2.6571132868724683,2019-08-05 15:59:54.293
22042,-65,1.2396202709685444,2019-08-05 15:59:54.276
42110,-77,4.243704690980712,2019-08-05 15:59:54.317
12598,-79,5.359491623799281,2019-08-05 15:59:54.339
41880,-88,11.620020418670533,2019-08-05 15:59:54.352
25294,-80,5.54786650149242,2019-08-05 15:59:54.342
13800,-78,4.645230259776723,2019-08-05 15:59:54.337
